"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an"
1970,88804340000,10.887617625,13.63398105,2.7171869,2.95538938214286,0.335408219354839,17.9922167514594,0.522784292638844,18.20490775,1.51775927311537,5.99157959228063,3633.7061185,2602.906546,164802980000,10.0907978916667,16.3237366666667,2.95538938214286,0.335408219354839,18.9255446443954,0.753982498196227,3633.7061185,2602.906546,172.275527474169,1.58608051022506
1971,88804340000,9.93618169666667,14.4380078333333,1.71248463,2.02838536142857,0.410196217741936,17.4127259680231,0.558094792724362,16.86328525,1.3903020769904,6.28017091808836,3500.9891215,2384.133244,164802980000,9.24887909166667,17.00764925,2.02838536142857,0.410196217741936,18.4495717417425,0.813031298195436,3500.9891215,2384.133244,157.695474064476,1.43777779928361
1972,88804340000,9.92049726666667,13.6733639166667,3.57569635,3.511777575,0.5005095,18.0370222483451,0.522112820166242,17.007852,1.71287387936627,5.96537527658398,3620.73321675,2421.62926175,164802980000,9.23196160833333,15.9082886666667,3.511777575,0.5005095,18.9591542377996,0.748820265770967,3620.73321675,2421.62926175,187.08430925137,1.82261575860806
1973,88804340000,10.0451364416667,13.2757488333333,2.2682965,2.52731138214286,0.352153820967742,17.4855787620702,0.528584608595017,17.11991125,1.25155619830524,6.32152656870707,3549.0564555,2531.728233,164802980000,9.48107429166667,15.8965239166667,2.52731138214286,0.352153820967742,18.4735083062692,0.832928245643261,3549.0564555,2531.728233,149.940388488806,1.29277132175596
1974,88804340000,9.71485148333333,13.1333484166667,2.6455994,2.06316354285714,0.455240516129032,17.9170276422611,0.557011984438926,16.25659875,1.90382259672973,5.49620181769845,3760.96622375,2347.92360625,164802980000,9.2761416,15.7195308333333,2.06316354285714,0.455240516129032,19.0165376890611,0.842839919688067,3760.96622375,2347.92360625,188.913324309163,1.57936155433613
1975,88804340000,10.47780155,14.4615075833333,2.06559955,2.96884132857143,0.451762032258064,17.3550178949035,0.541892466153178,18.186028,0.814837914050008,6.70209298523928,3515.59511425,2599.71828175,164802980000,9.69246025,16.9893979166667,2.96884132857143,0.451762032258064,18.0728339711411,0.774194540630458,3515.59511425,2599.71828175,143.988405228048,0.984079801033088
1976,88804340000,10.3990208666667,13.581772,3.0607969,2.88323619642857,0.487497822580645,17.4945019837999,0.551586188440937,18.0960125,1.17064857813589,6.04926807500508,3724.9606715,2575.499394,164802980000,9.72960846666667,15.63495125,2.88323619642857,0.487497822580645,18.3669787704983,0.772441290548836,3724.9606715,2575.499394,180.781606943298,1.63129885633436
1977,88804340000,10.4204297833333,13.0854195833333,2.8586049,0.839859100714286,0.311653985483871,17.0527596478207,0.474142784299074,17.50959375,1.19549859411558,6.29461010262235,3597.52080125,2573.68337375,164802980000,9.60140133333333,15.5262605,0.839859100714286,0.311653985483871,18.0693194225798,0.727335259620773,3597.52080125,2573.68337375,155.62746114249,1.36064158111977
1978,88804340000,10.947972675,12.6679694833333,3.52847915,2.64141235357143,0.437475661290323,18.1058435486945,0.533750628260279,18.36314975,1.48515124132624,5.68277834384204,3835.51832275,2545.51052025,164802980000,10.1652362333333,15.4664893333333,2.64141235357143,0.437475661290323,19.0649812733706,0.812708608529496,3835.51832275,2545.51052025,202.544065393474,1.54515414197195
1979,88804340000,10.7776680333333,13.6021455,3.97016485,1.7714240675,0.469175209677419,17.5466994025714,0.566302336682093,17.16769925,1.49086721742232,5.80258115231167,3743.6347085,2547.4792335,164802980000,10.0525922333333,16.359725,1.7714240675,0.469175209677419,18.4297590260156,0.851105679449338,3743.6347085,2547.4792335,168.552971896082,1.20585409103343
1980,88804340000,9.40989529166667,14.0093296666667,1.85897915,2.03351756178571,0.449303470967742,17.4384268908261,0.560672804911904,16.011421,1.02025615836511,6.41448178788879,3567.67778625,2413.94046875,164802980000,8.71840953333333,16.4884230833333,2.03351756178571,0.449303470967742,18.3794702173593,0.804562756928153,3567.67778625,2413.94046875,138.259727838555,0.74692960312536
