"Year","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","DOC_sum_surf","DOCter_sum_surf","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","Secchi_sum"
1970,8.16511745562122,23.2582161457101,0.542000194679711,5.03480942217899,0.474594977969087,16.8584925605852,0.609388828150691,14.7512111077109,1.21087970661248,2781.50546402622,1692.14877662573,7.76129428101387,27.4874716578473,5.0458046765663,0.473203397033203,18.2622301070009,0.79044646515867,2764.51133940494,1681.58137350102,141.793295414524,0.424752001603986,7.7836171303802
1971,8.32608144489502,21.9654034997031,1.7071674486388,6.072977392917,0.528814218701228,17.0160621312039,0.608906324915932,14.6624677900593,1.38039858986461,2890.3234391809,1646.61219417731,8.08711246775314,27.0239619582418,6.09323040217069,0.529147320138963,19.0655060730123,0.835366981690933,2873.34258469366,1638.49930039252,167.780064170738,0.471535689081231,7.51058381443447
1972,9.26831680923401,22.9782780179874,2.74342186659663,5.0009874014921,0.492208502747549,17.0005130330456,0.629726238353434,15.2074564830483,1.6266813763385,2940.65266118153,1489.60281288953,8.74226882081226,27.5101876121017,5.02809089803322,0.491558326665669,18.9081652077295,0.838581086671515,2923.29400830825,1483.99986543416,218.237322236271,0.6245301207502,7.23994276221999
1973,8.19783962730816,23.1295868431234,0.102038497476223,6.26931871299392,0.554851923897947,17.2143402390586,0.67150064421373,14.6233404004869,1.50784096127105,2963.20310388438,1545.28116334588,8.43285514593058,27.5086493411726,6.30945837651587,0.554717559683808,19.0406545382266,0.872870586155665,2946.60382028928,1537.69866444193,192.189999569018,0.604741273555966,7.31765129786158
1974,9.01233159889452,23.181114284941,2.95547775607658,6.4356300000471,0.608378919579544,16.9922662558866,0.6558520330296,15.2670825415685,1.36825533072775,2916.82886583952,1606.51335524708,8.50176104665159,27.6346090283804,6.45203095839099,0.607106599004708,18.9508525056975,0.862468933263773,2900.89325513727,1599.48313424756,184.608832591941,0.602250679071107,7.50843625735671
1975,8.38094712103431,22.8468789971712,2.50203441831606,4.7785307978184,0.484768655298667,17.1773306448581,0.662384693362516,14.0601545945364,1.6692272119405,3037.25418622481,1603.67808457482,8.27638974319497,27.2507105179053,4.82653246215085,0.484910739365961,18.9024947128439,0.85355385523685,3021.23895725213,1595.58598264226,196.215680634661,0.596528642736768,7.06490650273214
1976,8.54151332585623,21.9759627295969,1.73588760599189,4.62176915399932,0.453654479009955,17.0808240444723,0.662550802952368,14.4650046077341,1.65317739076576,3183.35653965228,1778.20408838451,8.32723240775845,26.844226589001,4.63435002823995,0.452919134392335,18.8568303895544,0.860148650149018,3169.77808625823,1770.05227658955,180.891135727507,0.678731545746842,6.94238857943983
1977,8.16543457598554,22.3574095328745,2.15844817452663,5.48319634548281,0.557123147207695,17.5793864758782,0.687607841798885,14.4753389292081,1.84789227930556,3220.96608073867,1660.53266137856,8.0715244121166,26.9197060762656,5.50754798988822,0.556805668014212,19.300873345516,0.880679109113989,3206.32550663996,1652.25298206403,217.120114143022,0.708723540772286,6.73673014338259
1978,7.90682281475517,22.4092562956995,-0.695533879117823,7.66267912779785,0.654390176114079,17.7145177348253,0.687868351205222,14.639212000156,1.68198646637995,2938.57103066643,1580.42433507078,8.05876508627404,27.339936922616,7.69433178073568,0.652642886958656,19.3102540805907,0.896217325817808,2923.45631459654,1571.47344192348,182.070610044866,0.748689399941251,7.19924383388398
1979,8.96765746949781,22.7540337455943,3.88679965613232,5.03287052964099,0.526118568294166,16.9113063147428,0.668009758144744,14.6775308043235,1.33513267541878,3148.74131249812,1796.05251149168,8.48084510014328,27.3582739769383,5.04266814319394,0.524290290829825,18.7585185258456,0.875888226762593,3130.38911533807,1786.00749472636,171.249516539571,0.424635782513547,7.25228316768848
1980,8.61432724537776,23.4092590269589,2.86485495209381,6.22094915514837,0.626413367906286,17.6633513323982,0.729540635006732,14.3946095898896,1.77924703147981,3177.82428966676,1643.80684040595,8.1168273402657,27.4368859214852,6.24566963452699,0.624944729587377,19.208763035014,0.890602443540508,3162.66534213886,1635.73421391484,197.896394943174,0.506536692578539,6.83332960837113
1981,9.17746238320768,21.9027207199299,2.96036325269574,7.34135349672297,0.605709046626042,19.1093039797012,0.732353784123101,15.3481857880724,2.08475926804708,3726.02017552853,1923.62326221596,8.52230923018666,26.5658745804546,7.3687744837338,0.605594623328321,20.3896068192967,0.905099434064038,3704.26426042926,1912.96263938951,234.202677095723,0.816716450480349,6.00750410434446
1982,9.28330415036259,22.3189735900971,3.54460484291351,6.5596468946003,0.56583120765341,18.3218107117478,0.707954391814289,15.1397345467501,1.57636264645414,3136.58058165059,1623.41290935138,8.25248562657569,27.00076491712,6.59322032530182,0.565307358563835,19.9511404078843,0.901831261520711,3112.98478191102,1612.72899979025,205.963800874119,0.623472835543078,7.08091799652491
