"Year","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","DOC_sum_surf","DOCter_sum_surf","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","Secchi_sum"
1970,7.86183636121826,21.3737469703372,1.074790095632,5.07424269491941,0.473010119024685,17.5740012481328,0.623064554389084,14.3858477294764,1.24446559551247,3029.35076615542,1815.28367886687,7.63158361124702,26.8431614193564,5.10311297001125,0.473481905155852,19.2105754665842,0.851739766131395,3005.22796297111,1802.07991890521,143.729956801789,0.393612958172343,7.4590637860454
1971,7.89885738399625,21.8467423633684,1.02994080549869,7.66307820602023,0.709481603979643,17.1561050754676,0.659147073352188,14.7731160624849,1.15559354585032,2810.92126547811,1721.63482175918,7.84381174122364,26.68879335116,7.68409025948812,0.708735443874985,18.8351687871798,0.844299056680171,2785.28201705582,1704.69428946193,145.60280122181,0.456652340560383,7.78306858537877
1972,7.87168207072067,22.2399822174783,1.64032229352305,8.90895616400109,0.727986560681074,17.7840645236472,0.676589602104961,13.9302286374054,1.45323870672895,2888.73075350807,1634.16264335933,8.26656369528131,27.1498677566309,8.93136977108528,0.726740982367672,19.3562653788687,0.872540010495648,2869.40602049514,1619.64615296079,172.739217750589,0.437253188153031,7.38685767669044
1973,7.75408485115831,22.2345339271528,3.39678287542303,9.55544848101228,0.770801075065677,17.3920232805437,0.676681279027948,13.2079599916579,1.15636662759207,2823.27046551667,1748.82137123233,7.84778428086451,26.7472467109146,9.56694064933907,0.768475318045703,18.9532172480112,0.852401656562329,2800.63622333756,1732.73501178844,138.712982277623,0.213370586025077,7.753480259231
1974,8.24696714479866,21.8106718626042,0.748712369420509,8.0341990202695,0.67875291837585,17.9322901733196,0.678612720044591,14.6197003427543,1.73947652406165,3126.3275678308,1716.85243240095,8.30262773500778,26.6415597440522,8.06848931998005,0.679398509343403,19.170880282041,0.847081468169039,3105.11462287969,1703.84597146778,208.192373533754,0.710892417842788,6.9055690104748
1975,6.9503989292872,23.0658925162003,0.759049242083817,8.6713032185212,0.698717242313515,17.0855939172954,0.6561723020858,13.2916651368134,1.31293302567259,2744.31037006439,1609.20221851054,7.38061385092964,27.241298722901,8.70265149762555,0.696842114675944,18.6669740126316,0.830155426418761,2723.02927661334,1595.6993159654,147.619676707643,0.399216497951984,7.66345755136041
1976,8.60860953619908,21.9074082136323,1.47066317865225,7.87368460543037,0.659730793047791,17.0450391945744,0.662981362907051,15.1881140152834,1.38545801274348,3057.99995990364,1724.69797526104,8.49176627710799,27.139538588462,7.89589224733259,0.659266955841519,19.1526271311199,0.901876013466074,3032.93724531344,1709.93633998829,170.892959324411,0.651523658831508,7.28764976268044
1977,8.59526067744478,22.7822631687903,1.64599075685225,8.37863662711722,0.824116110645086,17.6491869837559,0.738672269919195,13.8282310570766,1.58321979578757,3031.76855760576,1682.70269265167,8.45168499302507,26.8747343556001,8.41037721350425,0.822078545166917,18.8006032877421,0.871061447052958,3011.1488234551,1669.6296923517,188.702845582345,0.614665061564866,7.11773306982658
1978,7.89800437173196,22.500288273595,1.91762751370858,8.86049066982559,0.735457148048967,17.9343065701627,0.703452147651402,14.1904749535352,1.5980618409299,3090.04836601386,1643.45858593451,8.09162805645924,26.9993498007127,8.89704088661653,0.734694827553093,19.260400892407,0.866093759664453,3068.04198301093,1630.04852605103,204.189708680587,0.529576746784529,7.06013807697462
1979,7.73553320305814,22.5462599543329,1.3480973678255,8.29992975269754,0.701261371954583,17.6127938959867,0.678120714510038,14.1001780407427,1.53114374650844,2916.43756306301,1570.69808933125,8.00794403019402,27.103121557172,8.319969702443,0.69954235108259,19.1601465701374,0.872385176177229,2893.03778305352,1556.95145976793,185.545436425898,0.529098197843911,7.32109829423383
1980,7.60592167404931,21.9004044159267,0.932123001135606,8.47530029801229,0.662542201674149,17.761964102727,0.64296246344952,12.9256844731381,1.18712914089354,2811.11625105823,1743.44597898915,7.58475440274395,26.5751393066255,8.50845723494351,0.662740002204187,19.129146488868,0.819972041441975,2790.07744792279,1728.6409022628,139.884278838157,0.362852489131376,7.74617375850306
1981,7.43351854894634,22.6304817273294,1.03140793715327,10.0626198125968,0.787791030844093,19.0107653866577,0.728994082001232,13.7116342155197,1.47109978894963,3103.1765611469,1705.62028320567,7.64637065146161,26.7938637448568,10.0642242399939,0.78586744524689,20.1188151334829,0.882061797608418,3080.92694784265,1691.59534421246,179.328606266948,0.356350620338177,7.16061608487842
1982,6.4716465041368,22.1791373708676,-0.325827058174958,9.06146416374042,0.676811020749559,18.4959693756721,0.68717936567682,12.1444750052084,1.6338501177606,2742.33826765674,1528.50310718191,6.90501018003763,26.9421740630135,9.0998471702525,0.675390384688046,19.7880677090081,0.87927985679086,2721.99562693224,1514.43395901474,152.304332745374,0.447744609175909,7.3182329574778
1983,7.70034737293395,21.3804178828601,1.0217699792005,9.20610611780052,0.777579917101824,17.9348172776883,0.685777807284902,14.4288594016212,1.43222559753938,3032.99031234014,1722.54831853056,8.00307654719223,26.7534653651325,9.25254645580167,0.777590735519146,19.6530375671233,0.906086351671926,3008.64109671728,1707.1791000604,165.986804918276,0.591749452787415,7.30822282821057
1984,8.37866244183182,23.0377491042584,3.50325935567133,9.28686927532463,0.795066590032771,18.5485472297818,0.793798034677193,14.9399995836314,2.11784028698927,3544.61232508569,1690.72713188754,8.26109724868799,27.1202031936148,9.28768514601991,0.792311856785896,20.0643442054303,0.963185905030213,3516.84212748298,1674.31640936196,250.658306395629,1.25588488916534,6.07889404877404
1985,7.89909332806507,22.1077556829516,1.98588137700745,7.61703801543006,0.689486720333994,18.1884716660959,0.736102709568462,13.8526784834947,1.64279507896375,3213.77764144185,1706.53281195084,8.07559843374583,27.0732537511344,7.64919078098488,0.687688993893573,19.499894589217,0.908471397291237,3186.24792182745,1691.67755464593,184.093642820194,0.594676956759592,6.85979902396745
1986,8.29632551725734,23.0512161055101,0.0120794371797696,9.59299284704235,0.797340808088177,18.9484305839409,0.793528299581229,15.4133333307382,1.5742704408202,3349.15077069487,1602.14362413816,8.26270375974832,27.9054366438176,9.6340594870246,0.794730231220114,20.4025353064642,0.994415494748798,3319.41414700258,1588.38917011549,216.405629302128,0.620333948039391,6.79953935848257
1987,8.02514597064583,22.6012967533737,0.521293793961482,8.53863959677714,0.759903359744876,18.057067463979,0.758268912201531,14.2775535186772,1.33982009145221,3135.83598532642,1699.89415853703,8.16084655565053,27.3278106923503,8.59468723013214,0.757771572646491,19.6615609826843,0.954220651605213,3115.39185050312,1686.07601848567,166.456105311622,0.348321160778233,7.25591439641131
1988,7.54845665982586,21.9717994961738,1.30464893794242,9.36108150627502,0.826589472190331,18.4976390244878,0.769319317589928,13.8316600139569,1.53937524362054,3190.62980579603,1795.87500802614,7.96040201637226,26.5771047388714,9.41677756371038,0.826520217502946,19.3445644930981,0.908877534345328,3167.35026971068,1780.50019244761,193.447472261998,0.553146139395819,7.01375458366761
1989,7.7375047184207,22.5810519824097,0.503311703314887,6.81028752020218,0.617715511744071,17.7874004822129,0.70805913835385,14.636091054855,1.51244434532314,2997.73243769832,1672.76330484082,7.7403819020409,26.9134535785208,6.86714696923391,0.615830110794226,19.0823745571679,0.880013557877518,2972.41937528078,1657.25142608565,174.013119491378,0.85701769772528,7.26390795356425
