"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","AvOxy","Oxdebt","AnoxicArea","HypoxicArea"
1970,216684754166.667,5.93397921166667,5.60593090833333,0.58567355,3.99744914285714,0.662826016129032,18.7068469830969,0.718663134550449,12.4431045,1.57975155168518,5.96910548458568,4144.4783375,3183.91695,779273018333.333,4.64566075833333,6.155924025,3.99744914285714,0.662826016129032,19.7691090597876,0.935946107989372,4144.4783375,3183.91695,130.64930866511,1.54664297252069,5.67559589722222,6.92799554083333,8.42645671232877,744.336950334247
1971,216673181666.667,7.20267328416667,5.51689155833333,-0.218497115,4.9724273,0.606916419354839,18.2857672643161,0.657831791049651,14.21944045,1.23554053780332,6.35051033823661,4044.7425125,3196.648765,779211962500,4.886883975,6.21950870833333,4.9724273,0.606916419354839,20.2046630047761,1.04131225514266,4044.7425125,3196.648765,121.831068686094,1.35524565208077,3.4707516972973,9.12862319189189,124.838845287671,1527.10374147124
1972,216645832500,4.64337959666667,5.59288485833333,0.97824161,5.424801975,0.630226806451613,19.3250189604548,0.859597766368543,8.337217025,1.46900744566983,6.3677715420415,3906.594445,3215.718295,779058695000,3.79706335916667,6.258159025,5.424801975,0.630226806451613,20.4521033746025,1.16900147630692,3906.594445,3215.718295,60.858356845737,0.000901307884773326,3.36404504166667,9.10898016111111,9.18310442622951,1303.23780672131
1973,216762289166.667,5.94705853258333,5.50528481666667,-0.303077495,5.548483725,0.880301983870968,18.3399353962566,0.80578765428893,14.45674975,1.88921598456316,5.49287555969414,4322.036125,3169.840775,779734530000,4.11048020416667,6.23937961666667,5.548483725,0.880301983870968,20.0860665409833,1.16792043910023,4322.036125,3169.840775,166.07246711577,2.07509181232426,3.95904736486486,8.62557105945946,4.48689301369863,1010.01694402739
1974,216449110000,5.2334648125,5.32632146666667,-0.29358017,4.03409501071429,0.525199548387097,18.4678107379493,0.682529423980602,11.4710637,1.94521980011071,5.69232904764155,4159.567505,3198.0874325,777925675000,4.13683661083333,6.32205678333333,4.03409501071429,0.525199548387097,20.1107116341502,1.20999853986034,4159.567505,3198.0874325,104.803605175783,0.948959270347291,1.30200629166667,11.0669364611111,563.772498638356,3068.73275315068
1975,216121655000,4.8568589875,5.04193808333333,-0.29585651,5.60057474642857,0.557975532258065,18.4267092792713,0.610464889926803,10.49820655,1.50417190924,6.27785681833135,4001.5949075,3297.2404925,776027737500,3.75654889333333,6.24350449166667,5.60057474642857,0.557975532258065,19.9054326688242,1.38093827049669,4001.5949075,3297.2404925,53.9719714205562,0.0143361446487215,-0.0747585098918918,12.4560912702703,2034.32887937808,5897.92051232876
1976,216464132500,7.3163755025,5.18005418333333,-0.27681937,4.39016215,0.682211629032258,16.7524960793066,0.705621188390537,16.6268225,1.38109529642619,6.13974747253471,4097.15076175,3172.02520925,778002063333.333,4.65344415916667,6.21481785,4.39016215,0.682211629032258,18.6336469131954,1.46777400522082,4097.15076175,3172.02520925,122.845530284951,0.920637453768979,-0.329145640127778,12.8032126388889,2101.31340300546,5058.15984180328
1977,217003437500,7.23324388691667,5.58746831666667,-0.1615123485,4.06236085357143,0.75969135483871,18.0204249648031,0.879178934255906,14.28309675,1.88149175528481,5.05251115156748,4521.2199225,3137.4792675,781133498333.333,5.3476489575,6.31040680833333,4.06236085357143,0.75969135483871,19.0065525414964,1.41605974861107,4521.2199225,3137.4792675,197.585202034888,1.95443636981283,1.11195673832432,11.3550952162162,397.422939210959,3385.81118739726
1978,216705705000,5.79600441583333,5.68416789166667,-0.21826877,4.91842906071429,0.911582774193548,19.8892437897211,0.963132017486542,13.76499065,2.41338950928595,4.73484852086375,4558.0263375,3157.7289225,779423545000,4.18237724083333,6.457352525,4.91842906071429,0.911582774193548,20.685230657056,1.39065201777509,4558.0263375,3157.7289225,188.975230310329,2.65785017142627,0.834112726666666,11.4182181111111,657.791310772603,3071.3674830137
1979,216536639166.667,4.92539592166667,5.61444458333333,-0.270713535,5.57047420357143,0.781651016129032,20.3451789685422,0.888922606499652,10.994693525,2.95998758095192,4.72624177993231,4393.48274,3198.7325075,778412267500,3.92511450666667,6.5532566,5.57047420357143,0.781651016129032,20.6535828362275,1.33554450385799,4393.48274,3198.7325075,132.739567251516,1.60069819278139,0.550723221432432,11.7259984864865,1045.74457141918,3342.36153068493
1980,216466495000,6.80626839083333,5.57872030833333,-0.312893395,4.51110081071429,0.614029774193548,19.3957918755229,0.78428846341734,14.72708475,1.79627986843175,5.34970565007289,4443.1735975,3127.5939175,778015211666.667,4.89414443833333,6.55475165833333,4.51110081071429,0.614029774193548,20.251096286886,1.38550611667209,4443.1735975,3127.5939175,160.687216382732,1.86312120649708,0.169563453361111,12.2100546388889,1438.36007617486,4824.17719754099
1981,216670329166.667,5.86065465825,5.85611,-0.022664395,5.40594266428571,0.734633822580645,20.012700480911,0.923000552965493,13.84640835,2.01588714457926,4.85228913658329,4639.1640375,3131.1612325,779207081666.667,4.43535642583333,6.49889289166666,5.40594266428571,0.734633822580645,20.3360056444609,1.32648668266666,4639.1640375,3131.1612325,201.810573576562,2.14289709298058,1.47398198394324,10.9431364162162,444.851106493151,3292.12047808219
1982,216527031666.667,6.86194896383333,5.976507825,-0.25338122,5.32943128571429,0.849138548387097,21.8501856665377,0.876484866225443,14.5712805,1.67855509477895,5.03299563297464,4627.347575,3082.2580075,778357953333.333,5.05305837916667,6.685541875,5.32943128571429,0.849138548387097,22.7497497759598,1.27925696863475,4627.347575,3082.2580075,210.896244714024,1.70883630069159,1.33652659805556,10.9218519777778,860.848824986301,2683.54713268493
