"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","AvOxy","Oxdebt","AnoxicArea","HypoxicArea","codRV"
1970,378660650000,7.24219689333333,7.58301205,1.95787985,3.20529948928571,0.389260806451613,18.3060274578062,0.421506560754639,12.7304845,0.835507804635021,7.67403857665843,3593.81208825,3017.60536575,1722883300000,6.06342546666667,8.80051869166667,3.20529948928571,0.389260806451613,19.1895303844223,0.681745614374824,3593.81208825,3017.60536575,80.4540509979492,0.675380932234784,5.35060143611111,6.08919971944444,1763.54555178082,3652.38723013699,224.948684794521
1971,378660650000,8.76704224583333,7.743147825,2.754038,3.6412179325,0.367384790322581,18.3841748306688,0.423011622235582,14.867943,0.856923378672887,7.61710276473961,3632.27891375,2996.34288875,1722883300000,6.50634855833333,9.020856525,3.6412179325,0.367384790322581,19.3598837970813,0.694843776393526,3632.27891375,2996.34288875,109.860678055144,1.12249195482196,5.80294425405405,5.92304395945946,564.679437232875,1337.72828876712,259.692615890411
1972,378660650000,6.87194338833333,7.78218014166667,4.03611145,3.29632186642857,0.304266256451613,17.8890597643083,0.42434655879073,10.36753195,0.768123451915733,7.90878699718544,3491.48749425,2989.32677675,1722883300000,5.655307675,9.09478430833333,3.29632186642857,0.304266256451613,19.0318240606724,0.653529376679673,3491.48749425,2989.32677675,66.6962099306432,0.978418576216813,6.62027855833333,5.17775315,15.5372791803279,272.240529234973,263.893222814208
1973,378660650000,8.068710775,7.778627575,2.8435068,3.71995707357143,0.379594870967742,17.964563644276,0.412545994814346,14.9046125,0.8268234888498,7.65231096472312,3627.33113425,2986.74268175,1722883300000,6.0701347,9.11313175,3.71995707357143,0.379594870967742,19.4177487943122,0.672687473855572,3627.33113425,2986.74268175,109.634465510416,1.01233358449993,6.22986397027027,5.57561102432432,15.0488658082192,1246.80565868493,266.924473013699
1974,378660650000,7.42490206666667,7.75977665833333,1.54691385,3.25264551071429,0.302379022580645,18.079099637671,0.399958342632525,13.086233525,0.774341560885696,7.7169817743553,3607.51995475,2994.01560975,1722883300000,5.86862565,9.05096798333333,3.25264551071429,0.302379022580645,19.2263594626915,0.654549991388905,3607.51995475,2994.01560975,78.7768936258597,0.71329247410173,6.00261019166667,5.79133437222222,0,1555.58052180822,261.085106493151
1975,378660650000,7.30889785666667,7.62189445833333,1.786942275,5.09795363928571,0.342959130645161,18.5794266224944,0.356984027571553,13.148769575,0.294028184810208,8.3735412171299,3534.03129075,3018.39327825,1722883300000,5.37646798333333,8.90476805,5.09795363928571,0.342959130645161,19.83713593167,0.673907285448128,3534.03129075,3018.39327825,53.3262662222508,0.00161381895824411,4.34042204324324,7.34055838648649,2033.4994290411,5822.13467479452,220.107913753425
1976,378660650000,8.86095458666667,7.6292235,1.63194902,4.26699903928571,0.337221182258065,17.7087057705287,0.35981223145989,16.394016,0.513390746124208,8.07847905973511,3546.31014975,2997.98669225,1722883300000,6.30393796666667,9.03801831666667,4.26699903928571,0.337221182258065,18.9667015785669,0.68917869636125,3546.31014975,2997.98669225,79.9206375972214,0.536865536848193,5.00212701111111,6.50972818888889,632.054077513661,2308.21683371584,269.726215737705
1977,378660650000,9.26483743333333,7.85859663333333,2.6705093,2.627496545,0.308999724193548,17.2557420812429,0.388922452760746,14.82883975,0.9543162486338,7.52184803727642,3601.6493465,2966.737704,1722883300000,7.06667245833333,9.18589429166667,2.627496545,0.308999724193548,18.6821822709642,0.706890466820269,3601.6493465,2966.737704,103.374156035623,1.16133859148658,5.1817523945946,6.28714923783784,186.908097972603,1650.58511553425,279.840670383561
1978,378660650000,8.283334165,7.91640736666667,2.00715935,3.88428747142857,0.37921014516129,17.8585874752892,0.420053061472015,15.48896975,0.865929576641783,7.57279236592044,3638.7130455,2960.1674705,1722883300000,5.96211151666667,9.32758823333334,3.88428747142857,0.37921014516129,19.2494789490278,0.713233180016524,3638.7130455,2960.1674705,97.9355628726316,0.953928216957016,5.63633231388889,5.88808283333333,221.40809260274,1497.86138816438,289.698037589041
1979,378660650000,6.88070095833333,8.13495658333333,1.40821725,3.13860118892857,0.408022048387097,17.5528266635296,0.472116433644661,12.33387055,1.01190609568696,7.56447855883023,3593.07600475,2941.56647225,1722883300000,5.6245937,9.38446471666667,3.13860118892857,0.408022048387097,18.5872670588856,0.74418128164085,3593.07600475,2941.56647225,86.1978819026873,1.19826311580758,4.25484735945946,7.15749931891892,1094.57870328767,3703.06076682192,244.459950630137
